Problem,Provider,OperationKind,Operation,Disposition,Status,conv_kind,n,h,w,c,k,r,s,p,q,pad_h,pad_w,stride_h,stride_w,dilation_h,dilation_w,Activation,Filter,Output,conv_mode,iterator_algorithm,alpha,beta,split_k_mode,split_k_slices,eq_gemm_provider,op_class,accum,cta_m,cta_n,cta_k,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_256x128_64x2_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,256,128,64,2,4,2,1,8,8,16,75,1024,231735296,52716109824,227,0.873738,247.008,60334
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_128x256_64x2_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,256,64,2,2,4,1,8,8,16,75,1024,231735296,52716109824,227,0.865157,249.458,60932.4
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_128x128_64x2_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,128,64,2,2,2,1,8,8,16,75,1024,231735296,52716109824,227,0.813601,265.266,64793.6
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_64x256_64x2_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,256,64,2,1,4,1,8,8,16,75,1024,231735296,52716109824,227,0.794993,271.475,66310.2
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_256x64_64x2_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,256,64,64,2,4,1,1,8,8,16,75,1024,231735296,52716109824,227,0.921456,234.217,57209.6
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_64x128_64x2_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,128,64,2,2,2,1,8,8,16,75,1024,231735296,52716109824,227,0.787456,274.073,66944.8
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_128x64_64x2_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,64,64,2,2,2,1,8,8,16,75,1024,231735296,52716109824,227,0.864133,249.754,61004.6
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_64x64_64x2_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,64,64,2,2,2,1,8,8,16,75,1024,231735296,52716109824,227,0.909824,237.211,57941
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_256x128_64x3_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,256,128,64,3,4,2,1,16,8,32,80,1024,231735296,52716109824,227,0.891679,242.038,59120.1
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_128x256_64x3_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,256,64,3,2,4,1,16,8,32,80,1024,231735296,52716109824,227,0.731996,294.838,72016.9
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_256x64_64x4_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,256,64,64,4,4,1,1,16,8,32,80,1024,231735296,52716109824,227,1.01684,212.246,51843
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_64x256_64x4_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,256,64,4,1,4,1,16,8,32,80,1024,231735296,52716109824,227,0.678644,318.017,77678.6
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_128x128_64x5_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,128,64,5,2,2,1,16,8,32,80,1024,231735296,52716109824,227,0.945091,228.359,55778.9
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_128x64_64x6_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,64,64,6,2,2,1,16,8,32,80,1024,231735296,52716109824,227,1.10937,194.543,47518.9
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_64x128_64x6_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,128,64,6,2,2,1,16,8,32,80,1024,231735296,52716109824,227,0.775905,278.153,67941.4
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_64x64_64x10_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,64,64,10,2,2,1,16,8,32,80,1024,231735296,52716109824,227,1.09155,197.719,48294.6
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_128x64_128x3_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,64,128,3,2,2,1,16,8,32,80,1024,231735296,52716109824,227,0.993004,217.341,53087.5
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_64x128_128x3_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,128,128,3,2,2,1,16,8,32,80,1024,231735296,52716109824,227,0.885015,243.861,59565.2
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_64x64_128x5_nhwc_align16,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,64,128,5,2,2,1,16,8,32,80,1024,231735296,52716109824,227,1.04209,207.103,50586.7
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_256x128_64x2_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,256,128,64,2,4,2,1,8,8,16,75,1024,77201408,13179027456,170,0.231977,309.942,56811.8
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_128x256_64x2_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,256,64,2,2,4,1,8,8,16,75,1024,77201408,13179027456,170,0.229899,312.744,57325.3
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_128x128_64x2_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,128,64,2,2,2,1,8,8,16,75,1024,77201408,13179027456,170,0.221555,324.521,59484.2
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_64x256_64x2_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,256,64,2,1,4,1,8,8,16,75,1024,77201408,13179027456,170,0.231977,309.942,56811.8
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_256x64_64x2_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,256,64,64,2,4,1,1,8,8,16,75,1024,77201408,13179027456,170,0.232888,308.729,56589.5
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_64x128_64x2_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,128,64,2,2,2,1,8,8,16,75,1024,77201408,13179027456,170,0.225513,318.827,58440.3
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_128x64_64x2_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,64,64,2,2,2,1,8,8,16,75,1024,77201408,13179027456,170,0.221541,324.542,59488
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_64x64_64x2_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,64,64,2,2,2,1,8,8,16,75,1024,77201408,13179027456,170,0.224645,320.058,58666
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_256x128_64x3_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,256,128,64,3,4,2,1,16,8,32,80,1024,77201408,13179027456,170,0.229315,313.541,57471.4
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_128x256_64x3_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,256,64,3,2,4,1,16,8,32,80,1024,77201408,13179027456,170,0.217252,330.949,60662.3
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_256x64_64x4_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,256,64,64,4,4,1,1,16,8,32,80,1024,77201408,13179027456,170,0.260557,275.945,50580.2
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_64x256_64x4_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,256,64,4,1,4,1,16,8,32,80,1024,77201408,13179027456,170,0.23082,311.496,57096.6
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_128x128_64x5_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,128,64,5,2,2,1,16,8,32,80,1024,77201408,13179027456,170,0.254044,283.019,51876.9
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_128x64_64x6_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,64,64,6,2,2,1,16,8,32,80,1024,77201408,13179027456,170,0.261816,274.618,50336.9
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_64x128_64x6_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,128,64,6,2,2,1,16,8,32,80,1024,77201408,13179027456,170,0.204073,352.322,64580
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_64x64_64x10_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,64,64,10,2,2,1,16,8,32,80,1024,77201408,13179027456,170,0.269496,266.792,48902.4
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_128x64_128x3_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,64,128,3,2,2,1,16,8,32,80,1024,77201408,13179027456,170,0.238746,301.155,55201.1
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_64x128_128x3_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,128,128,3,2,2,1,16,8,32,80,1024,77201408,13179027456,170,0.220631,325.881,59733.3
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_64x64_128x5_nhwc_align16,passed,success,fprop,256,28,28,512,256,1,1,14,14,0,0,2,2,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,64,128,5,2,2,1,16,8,32,80,1024,77201408,13179027456,170,0.26623,270.065,49502.5
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_256x128_64x2_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,256,128,64,2,4,2,1,8,8,16,75,1024,167575552,59215708160,353,0.505508,308.733,117141
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_128x256_64x2_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,256,64,2,2,4,1,8,8,16,75,1024,167575552,59215708160,353,0.513761,303.773,115259
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_128x128_64x2_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,128,64,2,2,2,1,8,8,16,75,1024,167575552,59215708160,353,0.514796,303.163,115028
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_64x256_64x2_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,256,64,2,1,4,1,8,8,16,75,1024,167575552,59215708160,353,0.547327,285.144,108191
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_256x64_64x2_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,256,64,64,2,4,1,1,8,8,16,75,1024,167575552,59215708160,353,0.527473,295.877,112263
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_64x128_64x2_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,128,64,2,2,2,1,8,8,16,75,1024,167575552,59215708160,353,0.524022,297.825,113002
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_128x64_64x2_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,64,64,2,2,2,1,8,8,16,75,1024,167575552,59215708160,353,0.509624,306.239,116195
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_64x64_64x2_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,64,64,2,2,2,1,8,8,16,75,1024,167575552,59215708160,353,0.594728,262.417,99567.7
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_256x128_64x3_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,256,128,64,3,4,2,1,16,8,32,80,1024,167575552,59215708160,353,0.506051,308.402,117015
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_128x256_64x3_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,256,64,3,2,4,1,16,8,32,80,1024,167575552,59215708160,353,0.49675,314.176,119206
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_256x64_64x4_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,256,64,64,4,4,1,1,16,8,32,80,1024,167575552,59215708160,353,0.548938,284.307,107873
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_64x256_64x4_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,256,64,4,1,4,1,16,8,32,80,1024,167575552,59215708160,353,0.519219,300.58,114048
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_128x128_64x5_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,128,64,5,2,2,1,16,8,32,80,1024,167575552,59215708160,353,0.456142,342.145,129818
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_128x64_64x6_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,64,64,6,2,2,1,16,8,32,80,1024,167575552,59215708160,353,0.513467,303.947,115325
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_64x128_64x6_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,128,64,6,2,2,1,16,8,32,80,1024,167575552,59215708160,353,0.502886,310.342,117752
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_64x64_64x10_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,64,64,10,2,2,1,16,8,32,80,1024,167575552,59215708160,353,0.641997,243.096,92236.8
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_128x64_128x3_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,64,128,3,2,2,1,16,8,32,80,1024,167575552,59215708160,353,0.475986,327.881,124406
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_64x128_128x3_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,128,128,3,2,2,1,16,8,32,80,1024,167575552,59215708160,353,0.482581,323.4,122706
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_64x64_128x5_nhwc_align16,passed,success,fprop,256,14,14,256,256,3,3,14,14,1,1,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,64,128,5,2,2,1,16,8,32,80,1024,167575552,59215708160,353,0.562156,277.622,105337
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_256x128_64x2_nhwc_align16,passed,success,fprop,256,14,14,256,1024,1,1,14,14,0,0,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,256,128,64,2,4,2,1,8,8,16,75,1024,218628096,26409435136,120,0.696975,292.138,37891.5
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_128x256_64x2_nhwc_align16,passed,success,fprop,256,14,14,256,1024,1,1,14,14,0,0,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,256,64,2,2,4,1,8,8,16,75,1024,218628096,26409435136,120,0.693043,293.796,38106.5
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_128x128_64x2_nhwc_align16,passed,success,fprop,256,14,14,256,1024,1,1,14,14,0,0,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,128,64,2,2,2,1,8,8,16,75,1024,218628096,26409435136,120,0.663489,306.883,39803.9
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_64x256_64x2_nhwc_align16,passed,success,fprop,256,14,14,256,1024,1,1,14,14,0,0,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,256,64,2,1,4,1,8,8,16,75,1024,218628096,26409435136,120,0.65968,308.655,40033.7
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_256x64_64x2_nhwc_align16,passed,success,fprop,256,14,14,256,1024,1,1,14,14,0,0,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,256,64,64,2,4,1,1,8,8,16,75,1024,218628096,26409435136,120,0.719964,282.81,36681.6
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_64x128_64x2_nhwc_align16,passed,success,fprop,256,14,14,256,1024,1,1,14,14,0,0,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,128,64,2,2,2,1,8,8,16,75,1024,218628096,26409435136,120,0.672459,302.789,39272.9
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_128x64_64x2_nhwc_align16,passed,success,fprop,256,14,14,256,1024,1,1,14,14,0,0,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,64,64,2,2,2,1,8,8,16,75,1024,218628096,26409435136,120,0.67327,302.425,39225.6
1,CUTLASS,conv2d,cutlass_tensorop_i8816fprop_optimized_s8_64x64_64x2_nhwc_align16,passed,success,fprop,256,14,14,256,1024,1,1,14,14,0,0,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,64,64,2,2,2,1,8,8,16,75,1024,218628096,26409435136,120,0.668621,304.527,39498.4
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_256x128_64x3_nhwc_align16,passed,success,fprop,256,14,14,256,1024,1,1,14,14,0,0,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,256,128,64,3,4,2,1,16,8,32,80,1024,218628096,26409435136,120,0.648079,314.18,40750.3
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_128x256_64x3_nhwc_align16,passed,success,fprop,256,14,14,256,1024,1,1,14,14,0,0,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,256,64,3,2,4,1,16,8,32,80,1024,218628096,26409435136,120,0.586353,347.254,45040.2
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_256x64_64x4_nhwc_align16,passed,success,fprop,256,14,14,256,1024,1,1,14,14,0,0,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,256,64,64,4,4,1,1,16,8,32,80,1024,218628096,26409435136,120,0.82731,246.115,31922.1
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_64x256_64x4_nhwc_align16,passed,success,fprop,256,14,14,256,1024,1,1,14,14,0,0,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,64,256,64,4,1,4,1,16,8,32,80,1024,218628096,26409435136,120,0.561091,362.888,47068
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_128x128_64x5_nhwc_align16,passed,success,fprop,256,14,14,256,1024,1,1,14,14,0,0,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,128,64,5,2,2,1,16,8,32,80,1024,218628096,26409435136,120,0.599839,339.447,44027.6
1,CUTLASS,conv2d,cutlass_tensorop_i16832fprop_optimized_s8_128x64_64x6_nhwc_align16,passed,success,fprop,256,14,14,256,1024,1,1,14,14,0,0,1,1,1,1,s8:nhwc,s8:nhwc,s32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,s32,128,64,64,6,2,2,1,16,8,32,80,1024,218628096,26409435136,120,0.828969,245.622,31858.2
