Problem,Provider,OperationKind,Operation,Disposition,Status,conv_kind,n,h,w,c,k,r,s,p,q,pad_h,pad_w,stride_h,stride_w,dilation_h,dilation_w,Activation,Filter,Output,conv_mode,iterator_algorithm,alpha,beta,split_k_mode,split_k_slices,eq_gemm_provider,op_class,accum,cta_m,cta_n,cta_k,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_256x128_32x2_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,924876800,26717716480,28,2.32669,370.208,11483.2
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_256x128_32x2_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,924876800,26717716480,28,2.3196,371.34,11518.3
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_256x128_32x2_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,924876800,26717716480,28,2.31981,371.306,11517.2
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_256x128_32x2_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,924876800,26717716480,28,2.32324,370.758,11500.2
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_256x128_32x2_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,924876800,26717716480,28,2.3198,371.307,11517.2
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_256x128_32x2_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,924876800,26717716480,28,2.32003,371.271,11516.1
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_256x128_32x2_nhwc_align1,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,924876800,26717716480,28,6.00943,143.335,4445.97
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x256_32x2_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,2,2,4,1,16,8,8,75,1024,924876800,26717716480,28,2.31671,371.803,11532.6
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x256_32x2_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,2,2,4,1,16,8,8,75,1024,924876800,26717716480,28,2.31719,371.726,11530.2
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x256_32x2_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,2,2,4,1,16,8,8,75,1024,924876800,26717716480,28,2.32084,371.14,11512.1
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x256_32x2_nhwc_align1,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,2,2,4,1,16,8,8,75,1024,924876800,26717716480,28,2.71102,317.725,9855.23
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x128_32x2_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,2,2,2,1,16,8,8,75,1024,924876800,26717716480,28,2.30692,373.381,11581.6
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x128_32x2_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,2,2,2,1,16,8,8,75,1024,924876800,26717716480,28,2.3077,373.255,11577.7
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x128_32x2_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,2,2,2,1,16,8,8,75,1024,924876800,26717716480,28,2.30906,373.035,11570.8
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x128_32x2_nhwc_align1,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,2,2,2,1,16,8,8,75,1024,924876800,26717716480,28,6.42559,134.051,4158.02
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x128_32x2_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,2,2,2,1,16,8,8,75,1024,924876800,26717716480,28,2.30265,374.073,11603
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x128_32x2_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,2,2,2,1,16,8,8,75,1024,924876800,26717716480,28,2.30299,374.017,11601.3
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x128_32x2_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,2,2,2,1,16,8,8,75,1024,924876800,26717716480,28,2.30405,373.845,11596
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x128_32x2_nhwc_align1,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,2,2,2,1,16,8,8,75,1024,924876800,26717716480,28,2.46893,348.88,10821.6
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x64_32x2_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,2,2,2,1,16,8,8,75,1024,924876800,26717716480,28,2.3039,373.87,11596.7
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x64_32x2_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,2,2,2,1,16,8,8,75,1024,924876800,26717716480,28,2.30458,373.759,11593.3
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x64_32x2_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,2,2,2,1,16,8,8,75,1024,924876800,26717716480,28,2.31129,372.674,11559.7
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x64_32x2_nhwc_align1,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,2,2,2,1,16,8,8,75,1024,924876800,26717716480,28,2.65524,324.399,10062.3
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x64_32x2_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,2,2,2,1,16,8,8,75,1024,924876800,26717716480,28,2.30148,374.263,11608.9
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x64_32x2_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,2,2,2,1,16,8,8,75,1024,924876800,26717716480,28,2.30192,374.191,11606.7
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x64_32x2_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,2,2,2,1,16,8,8,75,1024,924876800,26717716480,28,2.30412,373.833,11595.6
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x64_32x2_nhwc_align1,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,2,2,2,1,16,8,8,75,1024,924876800,26717716480,28,2.60388,330.798,10260.7
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x128_64x2_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,2,1,2,2,16,8,8,75,1024,924876800,26717716480,28,2.30604,373.523,11586
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x128_64x2_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,2,1,2,2,16,8,8,75,1024,924876800,26717716480,28,2.30594,373.54,11586.5
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x128_64x2_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,2,1,2,2,16,8,8,75,1024,924876800,26717716480,28,2.81791,305.672,9481.38
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x128_64x2_nhwc_align1,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,2,1,2,2,16,8,8,75,1024,924876800,26717716480,28,9.66572,89.1148,2764.17
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_256x128_32x3_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,3,4,2,1,16,8,16,80,1024,924876800,26717716480,28,2.35003,366.531,11369.1
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_256x128_32x3_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,3,4,2,1,16,8,16,80,1024,924876800,26717716480,28,2.34211,367.77,11407.5
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_256x128_32x3_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,3,4,2,1,16,8,16,80,1024,924876800,26717716480,28,2.33447,368.973,11444.9
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x256_32x3_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,3,2,4,1,16,8,16,80,1024,924876800,26717716480,28,2.31824,371.557,11525
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x256_32x3_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,3,2,4,1,16,8,16,80,1024,924876800,26717716480,28,2.32367,370.689,11498.1
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x256_32x3_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,3,2,4,1,16,8,16,80,1024,924876800,26717716480,28,2.32387,370.656,11497.1
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_256x64_32x4_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,64,32,4,4,1,1,16,8,16,80,1024,924876800,26717716480,28,2.35762,365.351,11332.5
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_256x64_32x4_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,64,32,4,4,1,1,16,8,16,80,1024,924876800,26717716480,28,2.6483,325.25,10088.6
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_256x64_32x4_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,64,32,4,4,1,1,16,8,16,80,1024,924876800,26717716480,28,14.3131,60.1797,1866.66
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x256_32x4_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,256,32,4,1,4,1,16,8,16,80,1024,924876800,26717716480,28,2.31013,372.861,11565.4
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x256_32x4_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,256,32,4,1,4,1,16,8,16,80,1024,924876800,26717716480,28,2.50633,343.673,10660.1
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x256_32x4_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,256,32,4,1,4,1,16,8,16,80,1024,924876800,26717716480,28,2.36027,364.941,11319.8
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x128_32x3_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,3,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.31083,372.749,11562
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x128_32x3_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,3,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.30947,372.969,11568.8
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x128_32x3_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,3,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.3155,371.997,11538.6
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x128_32x4_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,4,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.31165,372.617,11557.9
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x128_32x4_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,4,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.31531,372.027,11539.6
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x128_32x4_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,4,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.42029,355.891,11039.1
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x128_32x5_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,5,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.31265,372.455,11552.8
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x128_32x5_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,5,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.31149,372.643,11558.7
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x128_32x5_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,5,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.61395,329.523,10221.2
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x64_32x6_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,6,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.28941,376.235,11670.1
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x64_32x6_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,6,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.43639,353.538,10966.1
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x64_32x6_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,6,2,2,1,16,8,16,80,1024,924876800,26717716480,28,3.61922,237.995,7382.17
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x128_32x6_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,6,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.29627,375.112,11635.3
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x128_32x6_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,6,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.34551,367.237,11391
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x128_32x6_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,6,2,2,1,16,8,16,80,1024,924876800,26717716480,28,3.45944,248.988,7723.13
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x64_32x10_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,10,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.88506,298.558,9260.72
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x64_32x10_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,10,2,2,1,16,8,16,80,1024,924876800,26717716480,28,3.5838,240.348,7455.13
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x64_32x10_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,10,2,2,1,16,8,16,80,1024,924876800,26717716480,28,5.77071,149.264,4629.88
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x64_64x3_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,64,3,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.29303,375.642,11651.7
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x64_64x3_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,64,3,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.41055,357.329,11083.7
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x64_64x3_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,64,3,2,2,1,16,8,16,80,1024,924876800,26717716480,28,11.6211,74.1203,2299.07
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x128_64x3_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,3,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.29554,375.232,11639
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x128_64x3_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,3,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.30741,373.301,11579.1
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x128_64x3_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,3,2,2,1,16,8,16,80,1024,924876800,26717716480,28,2.542,338.851,10510.5
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x64_64x5_nhwc_align8,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,64,5,2,2,1,16,8,16,80,1024,924876800,26717716480,28,3.08847,278.895,8650.81
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x64_64x5_nhwc_align4,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,64,5,2,2,1,16,8,16,80,1024,924876800,26717716480,28,3.19153,269.889,8371.44
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x64_64x5_nhwc_align2,passed,success,fprop,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,64,5,2,2,1,16,8,16,80,1024,924876800,26717716480,28,4.41303,195.185,6054.28
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_256x128_32x2_nhwc_align8,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,308289536,6679429120,21,0.77398,370.962,8629.97
