Problem,Provider,OperationKind,Operation,Disposition,Status,conv_kind,n,h,w,c,k,r,s,p,q,pad_h,pad_w,stride_h,stride_w,dilation_h,dilation_w,Activation,Filter,Output,conv_mode,iterator_algorithm,alpha,beta,split_k_mode,split_k_slices,eq_gemm_provider,op_class,accum,cta_m,cta_n,cta_k,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_256x128_32x2_nhwc_unity_stride_align8,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,616595456,26409435136,42,1.92094,298.941,13748.2
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_256x128_32x2_nhwc_align8,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,513867776,26306707456,51,67.7741,7.06135,388.153
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_256x128_32x2_nhwc_unity_stride_align4,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,616595456,26409435136,42,1.8998,302.268,13901.2
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_256x128_32x2_nhwc_align4,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,513867776,26306707456,51,60.6367,7.89252,433.841
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_256x128_32x2_nhwc_unity_stride_align2,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,616595456,26409435136,42,1.75796,326.656,15022.8
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_256x128_32x2_nhwc_align2,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,513867776,26306707456,51,106.292,4.50246,247.494
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_256x128_32x2_nhwc_unity_stride_align1,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,616595456,26409435136,42,5.69929,100.758,4633.81
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_256x128_32x2_nhwc_align1,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,513867776,26306707456,51,124.769,3.8357,210.843
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_128x256_32x2_nhwc_unity_stride_align8,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,2,2,4,1,16,8,8,75,1024,616595456,26409435136,42,3.16827,181.25,8335.61
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_128x256_32x2_nhwc_align8,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,2,2,4,1,16,8,8,75,1024,513867776,26306707456,51,68.1994,7.01731,385.732
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_128x256_32x2_nhwc_unity_stride_align4,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,2,2,4,1,16,8,8,75,1024,616595456,26409435136,42,3.16453,181.464,8345.46
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_128x256_32x2_nhwc_align4,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,2,2,4,1,16,8,8,75,1024,513867776,26306707456,51,101.077,4.73479,260.265
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_128x256_32x2_nhwc_unity_stride_align2,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,2,2,4,1,16,8,8,75,1024,616595456,26409435136,42,3.37327,170.235,7829.03
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_128x256_32x2_nhwc_align2,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,2,2,4,1,16,8,8,75,1024,513867776,26306707456,51,111.787,4.28114,235.328
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_128x256_32x2_nhwc_unity_stride_align1,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,2,2,4,1,16,8,8,75,1024,616595456,26409435136,42,3.79204,151.436,6964.44
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_128x256_32x2_nhwc_align1,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,2,2,4,1,16,8,8,75,1024,513867776,26306707456,51,419.93,1.13966,62.6455
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_128x128_32x2_nhwc_unity_stride_align8,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,2,2,2,1,16,8,8,75,1024,616595456,26409435136,42,1.50383,381.859,17561.5
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_128x128_32x2_nhwc_align8,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,2,2,2,1,16,8,8,75,1024,513867776,26306707456,51,40.7577,11.742,645.441
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_128x128_32x2_nhwc_unity_stride_align4,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,2,2,2,1,16,8,8,75,1024,616595456,26409435136,42,1.52083,377.588,17365.1
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_128x128_32x2_nhwc_align4,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,2,2,2,1,16,8,8,75,1024,513867776,26306707456,51,73.82,6.48302,356.363
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_128x128_32x2_nhwc_unity_stride_align2,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,2,2,2,1,16,8,8,75,1024,616595456,26409435136,42,1.55322,369.714,17003
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_128x128_32x2_nhwc_align2,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,2,2,2,1,16,8,8,75,1024,513867776,26306707456,51,82.9039,5.77267,317.316
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_128x128_32x2_nhwc_unity_stride_align1,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,2,2,2,1,16,8,8,75,1024,616595456,26409435136,42,12.3417,46.529,2139.85
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_128x128_32x2_nhwc_align1,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,2,2,2,1,16,8,8,75,1024,513867776,26306707456,51,474.395,1.00882,55.4532
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_64x128_32x2_nhwc_unity_stride_align8,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,2,2,2,1,16,8,8,75,1024,616595456,26409435136,42,1.49879,383.142,17620.5
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_64x128_32x2_nhwc_align8,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,2,2,2,1,16,8,8,75,1024,513867776,26306707456,51,25.8144,18.5391,1019.07
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_64x128_32x2_nhwc_unity_stride_align4,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,2,2,2,1,16,8,8,75,1024,616595456,26409435136,42,1.49396,384.379,17677.4
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_64x128_32x2_nhwc_align4,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,2,2,2,1,16,8,8,75,1024,513867776,26306707456,51,34.0466,14.0565,772.669
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_64x128_32x2_nhwc_unity_stride_align2,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,2,2,2,1,16,8,8,75,1024,616595456,26409435136,42,1.51246,379.679,17461.3
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_64x128_32x2_nhwc_align2,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,2,2,2,1,16,8,8,75,1024,513867776,26306707456,51,65.342,7.32418,402.6
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_64x128_32x2_nhwc_unity_stride_align1,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,2,2,2,1,16,8,8,75,1024,616595456,26409435136,42,2.33874,245.538,11292.2
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_64x128_32x2_nhwc_align1,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,2,2,2,1,16,8,8,75,1024,513867776,26306707456,51,286.865,1.6683,91.7043
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_128x64_32x2_nhwc_unity_stride_align8,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,2,2,2,1,16,8,8,75,1024,616595456,26409435136,42,1.49579,383.911,17655.9
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_128x64_32x2_nhwc_align8,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,2,2,2,1,16,8,8,75,1024,513867776,26306707456,51,25.2266,18.9711,1042.82
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_128x64_32x2_nhwc_unity_stride_align4,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,2,2,2,1,16,8,8,75,1024,616595456,26409435136,42,1.49677,383.658,17644.3
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_128x64_32x2_nhwc_align4,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,2,2,2,1,16,8,8,75,1024,513867776,26306707456,51,35.1838,13.6022,747.693
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_128x64_32x2_nhwc_unity_stride_align2,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,2,2,2,1,16,8,8,75,1024,616595456,26409435136,42,1.49825,383.281,17626.9
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_128x64_32x2_nhwc_align2,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,2,2,2,1,16,8,8,75,1024,513867776,26306707456,51,33.5406,14.2686,784.325
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_128x64_32x2_nhwc_unity_stride_align1,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,2,2,2,1,16,8,8,75,1024,616595456,26409435136,42,1.56441,367.072,16881.4
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_128x64_32x2_nhwc_align1,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,2,2,2,1,16,8,8,75,1024,513867776,26306707456,51,108.36,4.41652,242.77
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_64x64_32x2_nhwc_unity_stride_align8,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,2,2,2,1,16,8,8,75,1024,616595456,26409435136,42,1.4976,383.446,17634.5
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_64x64_32x2_nhwc_align8,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,2,2,2,1,16,8,8,75,1024,513867776,26306707456,51,15.1462,31.5972,1736.86
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_64x64_32x2_nhwc_unity_stride_align4,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,2,2,2,1,16,8,8,75,1024,616595456,26409435136,42,1.4941,384.345,17675.8
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_64x64_32x2_nhwc_align4,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,2,2,2,1,16,8,8,75,1024,513867776,26306707456,51,22.0146,21.739,1194.96
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_64x64_32x2_nhwc_unity_stride_align2,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,2,2,2,1,16,8,8,75,1024,616595456,26409435136,42,1.49447,384.25,17671.5
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_64x64_32x2_nhwc_align2,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,2,2,2,1,16,8,8,75,1024,513867776,26306707456,51,27.1948,17.5981,967.344
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_64x64_32x2_nhwc_unity_stride_align1,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,2,2,2,1,16,8,8,75,1024,616595456,26409435136,42,1.58742,361.749,16636.7
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_64x64_32x2_nhwc_align1,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,2,2,2,1,16,8,8,75,1024,513867776,26306707456,51,50.9893,9.38582,515.926
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_64x128_64x2_nhwc_unity_stride_align8,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,2,1,2,2,16,8,8,75,1024,616595456,26409435136,42,1.5266,376.162,17299.5
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_64x128_64x2_nhwc_align8,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,2,1,2,2,16,8,8,75,1024,513867776,26306707456,51,18.2804,26.1798,1439.07
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_64x128_64x2_nhwc_unity_stride_align4,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,2,1,2,2,16,8,8,75,1024,616595456,26409435136,42,1.66219,345.477,15888.3
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_64x128_64x2_nhwc_align4,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,2,1,2,2,16,8,8,75,1024,513867776,26306707456,51,72.2401,6.62481,364.157
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_64x128_64x2_nhwc_unity_stride_align2,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,2,1,2,2,16,8,8,75,1024,616595456,26409435136,42,1.89644,302.804,13925.8
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_64x128_64x2_nhwc_align2,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,2,1,2,2,16,8,8,75,1024,513867776,26306707456,51,236.844,2.02064,111.072
1,CUTLASS,conv2d,cutlass_tensorop_s1688dgrad_optimized_f16_64x128_64x2_nhwc_unity_stride_align1,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,2,1,2,2,16,8,8,75,1024,616595456,26409435136,42,18.1215,31.6889,1457.36
1,CUTLASS,conv2d,cutlass_tensorop_s1688wgrad_optimized_f16_64x128_64x2_nhwc_align1,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,2,1,2,2,16,8,8,75,1024,513867776,26306707456,51,421.643,1.13503,62.3909
1,CUTLASS,conv2d,cutlass_tensorop_s16816dgrad_optimized_f16_256x128_32x3_nhwc_unity_stride_align8,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,3,4,2,1,16,8,16,80,1024,616595456,26409435136,42,1.5525,369.887,17010.9
1,CUTLASS,conv2d,cutlass_tensorop_s16816wgrad_optimized_f16_256x128_32x3_nhwc_align8,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,3,4,2,1,16,8,16,80,1024,513867776,26306707456,51,56.5132,8.4684,465.497
1,CUTLASS,conv2d,cutlass_tensorop_s16816dgrad_optimized_f16_256x128_32x3_nhwc_unity_stride_align4,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,3,4,2,1,16,8,16,80,1024,616595456,26409435136,42,1.56736,366.38,16849.6
1,CUTLASS,conv2d,cutlass_tensorop_s16816wgrad_optimized_f16_256x128_32x3_nhwc_align4,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,3,4,2,1,16,8,16,80,1024,513867776,26306707456,51,59.126,8.09418,444.926
1,CUTLASS,conv2d,cutlass_tensorop_s16816dgrad_optimized_f16_256x128_32x3_nhwc_unity_stride_align2,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,3,4,2,1,16,8,16,80,1024,616595456,26409435136,42,1.73147,331.654,15252.6
1,CUTLASS,conv2d,cutlass_tensorop_s16816wgrad_optimized_f16_256x128_32x3_nhwc_align2,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,3,4,2,1,16,8,16,80,1024,513867776,26306707456,51,115.905,4.12903,226.967
1,CUTLASS,conv2d,cutlass_tensorop_s16816dgrad_optimized_f16_128x256_32x3_nhwc_unity_stride_align8,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,3,2,4,1,16,8,16,80,1024,616595456,26409435136,42,2.87298,199.88,9192.36
1,CUTLASS,conv2d,cutlass_tensorop_s16816wgrad_optimized_f16_128x256_32x3_nhwc_align8,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,3,2,4,1,16,8,16,80,1024,513867776,26306707456,51,57.7675,8.28453,455.389
1,CUTLASS,conv2d,cutlass_tensorop_s16816dgrad_optimized_f16_128x256_32x3_nhwc_unity_stride_align4,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,3,2,4,1,16,8,16,80,1024,616595456,26409435136,42,2.90783,197.484,9082.17
1,CUTLASS,conv2d,cutlass_tensorop_s16816wgrad_optimized_f16_128x256_32x3_nhwc_align4,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,3,2,4,1,16,8,16,80,1024,513867776,26306707456,51,74.1546,6.45377,354.755
1,CUTLASS,conv2d,cutlass_tensorop_s16816dgrad_optimized_f16_128x256_32x3_nhwc_unity_stride_align2,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,3,2,4,1,16,8,16,80,1024,616595456,26409435136,42,3.09275,185.676,8539.15
1,CUTLASS,conv2d,cutlass_tensorop_s16816wgrad_optimized_f16_128x256_32x3_nhwc_align2,passed,success,wgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f32:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,3,2,4,1,16,8,16,80,1024,513867776,26306707456,51,101.116,4.73296,260.165
1,CUTLASS,conv2d,cutlass_tensorop_s16816dgrad_optimized_f16_256x64_32x4_nhwc_unity_stride_align8,passed,success,dgrad,256,56,56,64,256,1,1,56,56,0,0,1,1,1,1,f32:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,64,32,4,4,1,1,16,8,16,80,1024,616595456,26409435136,42,1.58023,363.397,16712.4
